QID,Prediction
Q15,技师说：这个不一定有很好的效果，主要原因是车辆的喇叭跟音响是有关系的，就像是我们家庭的功放，如果是选用好的喇叭，没有好的功放，那么肯定也出不来那种效果的。
Q16,技师说：从这张图片来看，您的车辆被需要喷漆处理。可以到经销店去，或者是报保险公司李克萨斯本身这款车属于豪华车型，可能喷漆的费用比较高，我个人还是建议您走保险公司比较好。
Q17,技师说：你好！目前来说国产发动机的声音都是比较大的。
Q18,技师说：你好，轮胎碰撞过吗？一般轮胎不能索赔的，需要更换处理，防止爆胎。
Q19,技师说：您好，p档转速限制，只有三千转的啊
Q20,技师说：你好，根据你的描述是方向盘一边按钮不太好用另一边正常的，这个可以索赔的，不影响安全气囊，索赔更换喇叭开关即可恢复正常。
Q21,车主说：没换过变速箱油，自动挡，仪表上有个hold灯闪 技师说：05年到现在没换变速箱油？这样车都没坏算你运气好，这样你先去把变速箱油换掉，就好加个变速箱系统清洗维护
Q22,技师说：您好，机油到刻度线哪里？加到上限试试
Q23,技师说：您好，检查一下开关总成的插头有没有电源和打铁，有可能开关坏了
Q24,技师说：你好，这种情况需要电脑检测一下故障码，可能是缺缸导致。
Q25,技师说：您好，这款车的钢线通用的，你找个旧的好的换上就可以了
Q26,技师说：你好，新车这种情况一般都是钥匙电子亏电，感应不到钥匙了，把钥匙靠近一键启动按钮在启动试试。
Q27,技师说：你好很高兴为你服务 首先检查车况  尤其是检查有没有撞过  大梁有无变形  车身有无变形 其次 检查油水电  发动机有无漏油 变速箱挂档是否平顺  刹车片刹车盘是否还有 技师说：另外听一下发动机运营声音是否平稳   试车时车辆有无跑偏  过烂路有无异常声响 技师说：以上都是个人总结的一点点  希望对你有帮助有问题欢迎 技师说：追问 技师说：德系车容易烧机油 发动机爱漏油   日系车发动机不容易出问题 但是安全系数比较低 不经撞 技师说：萝卜白菜各有所爱
Q28,技师说：你好，应急电量不够起动，更换有电电瓶吧！
Q29,技师说：你好，原车杠600左右，
Q30,技师说：能提供相关部位的图片吗？ 技师说：首先要确定确实属于维修后的车辆，如果是这样，根据国家相关规定，销售店承担车价十倍的赔偿
Q31,技师说：您好！可以的，提前一点和推迟一点公里数，都不影响。不能推迟太多，这样对发动机不好，首保没有影响，一般对100公里没有影响
Q32,技师说：您好！请问车辆的电池用多久了？
Q33,技师说：同时更换两个或者两个以上的新轮胎，建议要做四轮定位和四轮动平衡。 四轮定位和动平衡在更换轮胎的店里面，与更换轮胎同时进行，是不会单独收费的。 跑高速方向盘抖动，与动平衡有直接关系
Q34,技师说：这是发动机故障灯 技师说：该故障灯点亮，表示发动机系统检测到故障，需要用解码器读取故障记录。根据故障提示排查问题。
Q35,技师说：你好，发动机故障灯亮了没有，检查一下刹车真空助力
Q36,技师说：你的车这种现象首先要清洗节气门，更换空气滤芯，然后在用电脑做下节气门匹配，怠速就正常了，希望我能帮到您。
Q37,技师说：起步或者爬坡的时候会感觉动力不足，转速表转速升高车行驶的很慢，
Q38,技师说：你好，你可以在当地二手车市场让他们估价，我想大概还能值30000-40000左右吧。谢谢
Q39,技师说：你好，最好是熟人修理厂，因为贴膜利润是比较大得，暴利产品，四门后档便宜，前挡风玻璃要贵一点得。祝你们幸福的，
Q40,技师说：你好，那是虚接，处理方法可以把电瓶卡拆下用水冲洗干净，擦干，在桩头涂抹黄油，在装上就可以防止在出现类似情况
Q41,技师说：建议您检查节气门，因为是电子节气门，如果打车的瞬间，电脑控制电子节气门打开的角度要偏大一定，更好的为了着车，如果节气门内部有点脏的话进气量稍小，导致打车时候转速会低，，谢谢
Q42,技师说：你好，气门室盖垫不行了漏油 技师说：更换一下气门室盖垫就可以了
Q43,技师说：你好，没有影响的，一般建议不超过3500转，新车都经过冷磨合的，加工精度已经很好了，下次祝用车愉快 技师说：谢谢对我们的信任
Q44,车主说：亮灯以后，感觉方向重了很多 技师说：这款车，是有针对助力黄色报警升级的 技师说：还点需要电脑检测，读取具体故障码？ 技师说：你可以向右打死方向，然后用力些停住十秒以上，听见滴声音松开，反方向在做个动作！然后归正试试！
Q45,技师说：车主你好，保险杠油漆刮伤比较严重，需要重新喷漆，建议去修理厂喷漆即可，一般保险杠喷漆价格300左右。
Q46,技师说：你好，在变速箱侧面有个观察孔的，打开，有油流出就够了，大概可以加五升多！ 技师说：希望能够帮到你解决问题，可以点击头像关注我，有问题可以一对一的进行电话?咨询或者图文咨询！??
Q47,技师说：应该是小灯不亮导致雾灯不亮，先检查一下小灯是不是亮，一般车开雾灯必须开小灯，小灯控制中控台灯和点烟器灯，希望能帮到您
Q48,技师说：是不是在外地加油了？油的品质会导致发动机故障灯亮
Q49,技师说：轮胎上没有“旋转方向箭头”指示 怎么安装都可以，不会安装反的！  四季胎一般没有安装方向要求的！  只有防滑胎（雪地胎）才有正反面
Q50,技师说：先查一下故障码，看看正时对不对，
Q51,技师说：尊敬的车主你好，汽车改装带透镜的车不影响二手车交易，但是影响汽车年审。可以找黄牛代办或装复原车大灯，审车过后再换回来。希望我的回答能够给予你帮助。
Q52,技师说：你好，不是开关坏了，是雷达模块坏了，需要更换
Q53,技师说：你好，车主！这个效果不大的，很少有安装的！不建议装！
Q54,车主说：哦 技师说：建议换下！还有就是冷车高怠速有点抖动也是正常的！ 技师说：希望能够帮到你解决问题，可以点击头像关注我，有问题可以一对一的进行电话?咨询或者图文咨询！??
Q55,车主说：不知到啊，当时首保时看他接了下电脑，我也不懂，要不要拿去做二保呢，还是继续开 技师说：不需要，您可以自己消除，我教您
Q56,技师说：您好。汽车抖动一般有几种情况。节气门积碳。火花塞点火弱。 技师说：发动机故障灯亮吗？ 技师说：建议您清洗一下节气门积碳。然后做个节气门匹配。
Q57,车主说：那排气出水是怎么样一个情况？ 技师说：首先检查一下发动机各缸工作情况，其次进行检查火花塞燃烧情况，节气门与喷油嘴拆下来清洗，汽油滤芯得更换，看看离合器是否出现打滑导致动力传递不完全 技师说：排气管排水是正常得燃烧情况，如果过多就不正常，需要检查是否发动机烧水或者汽油含水量大导致得
Q58,技师说：你好，长时间停放是吧？
Q59,技师说：你好，你的视频是什么格式的
Q60,技师说：您好。检查一下后面倒车灯亮不亮。如果倒车灯亮的检查一下接在倒车灯火线上面的倒车检测线有没有电。如果有电更换一个摄像头试试看。更换摄像头故障依然没有排除就是视频线损坏。更换视频线即可排除。
Q61,技师说：您好，这是发动机故障灯，需要电脑解码看看才能大概知道什么问题了，如果是偶发历史故障那么清除故障码就可以了。
Q62,技师说：尊敬的车主你好，如果更换的电瓶和原车型号不同启动电流比原车小的车辆会出现这种故障现象)。因为车辆启动时是电瓶最大电流输出，如果电瓶启动电流型号不符合，在车辆启动时会因为启动电流馈乏造成仪表系统工作程序混乱，仪表异常工作。请检查爱车电瓶型号。希望我的回答能够给予你帮助。 技师说：[图片] 技师说：[图片] 技师说：尊敬的车主你好，原车电瓶型号，风帆牌12v 6oA 启动电流550。希望我的回答能够给予你帮助。
Q63,技师说：您好。用柏油清洗剂喷上去后用布擦可以擦掉而且不伤油漆。
Q64,技师说：您好。这个地盘高度是厂家出厂时候设计的。不过可以通过改减震的方法提高底盘。
Q65,车主说：现在一点都不制冷！今天早晨突然开始嗡嗡响的 技师说：不制冷首先检查一下氟利昂是否足够，其次检查一下压缩机是否正常运转导致。 技师说：两种可能，一个是氟利昂没有了，一个就是空调不工作导致 技师说：嗡嗡响建议检查一下助力油是否足够，助力泵是否异响导致
Q66,技师说：有的车刹车油和离合器油共用刹车油，刹车油亏了，离合器分泵里会进气，导致踩离合离合器不能彻底分离，所以离合器分泵需要放气
Q67,技师说：你好，检查左前轮胎气压不少吗？？如果气压没问题，检查没有扎钉的，就调下四轮胎压！储存下就可以了！ 技师说：希望能够帮到你解决问题，可以点击头像关注我，有问题可以一对一的进行电话?咨询或者图文咨询！??
Q68,技师说：车跑了多少公里了？没有漏的，那就是烧机油了
Q69,技师说：您好，防尘套拆装首先把半轴拆下来，在外球笼处分解开，然后更换防尘套即可，安装时注意球笼内的锁止卡簧安装到位，防尘套固定要牢固。更换半轴需要放出变速箱油，加注变速箱油从箱体上方的通气孔口处加注即可。
Q70,技师说：你好，请问是自动档吗？如果是为变速器内部离合器打滑
Q71,技师说：你好，距离上次保养多久了，将近五千公里了？
Q72,技师说：您好，这个公里数节气门是应该清洗了的，或者到下次三万公里保养清洗也可以。
Q73,技师说：你好，六年免检之后就需要上线检测得。主要是灯光，刹车和尾气。祝您生活愉快！
Q74,技师说：你好，保养提示消除就可以了。祝您生活愉快！
Q75,技师说：油路检查过没有
Q76,技师说：轮胎保险公司是不处理的
Q77,技师说：你好，可以去做一个轮胎动平衡。
Q78,技师说：你好，可以去维修店调取一下发动机故障代码，从而根据问题解决故障。
Q79,技师说：你好，起热得轮子看看刹车分泵，刹车片是否回位不好导致的，问题不大。祝您生活愉快！
Q80,技师说：你好  两万公里只需要更换机油  机滤  空气滤芯  清洗一下节气门积碳  节气门积碳要求每两万公里进行清洗  积碳会造成怠速不稳 有时易熄火等故障 技师说：检测油水是否确少  底盘部件螺丝有无松动损坏 检查轮胎胎压 灯光
Q81,技师说：您好，有可能是离合总泵的原因，你这两天先开着注意观察，如果踩离合很轻松或者离合拆下去不反弹，就需要维修了！开车的时候踩完离合松开后建议把脚放在离合器的左边！
Q82,车主说：对，离合有点高，行程过长。 技师说：离合太高了还没有松到结合点这样松手刹就会溜车得，建议调整一下离合器，低离合高刹车
Q83,技师说：需要换凸轮轴油封，不然正时皮带沾油就不能用了
Q84,技师说：你好，发电机不发电吗？可以维修或者更换得。尽量找个熟人比较放心。祝您生活愉快！
Q85,技师说：打方向有旷量
Q86,技师说：你好，发动机动力正常吗？主要检查发动机动力和离合器是否出现打滑引起。祝您生活愉快！
Q87,技师说：你好，具体得将车辆顶起来作为检查！
Q88,技师说：你好，得喷漆了，大概300
Q89,技师说：你好，主驾驶门摇窗机开关控制线路有问题 技师说：线路有破损的地方检查一下
Q90,技师说：你好这种情况没有问题
Q91,技师说：你好 发动机转到一缸上止点，按照1342的顺序调整双排不进，然后转到四缸上止点反过来调就行了
Q92,技师说：在头盖开关旁边，有的是有盖子盖住的。扣开盖子就行。
Q93,技师说：你好，这个故障是正时错了，跳齿了，现在是轻微的！严重就顶气门了！
Q94,技师说：您这种情况不是拉线的问题，这是由于节气门发卡的问题，您可以先把节气门清洗一下，由于它有灰尘，导致冷车，或者是时间长了之后，热胀冷缩，卡住了节气门，所以会感觉稍微重一点。先清洗一下试一试如果是还不行的话，那么就进行节气门的微调，稍微的顶一下就可以了。先清洗后再调解。
Q95,技师说：给你报的价格还算公道，还可以这个价格。 技师说：正常的保养费用，机油机滤的话大概是七百块用磁护，空滤用原车的汉格斯特的应该在100-130左右。空调滤芯儿，正常的话应该在二百原车的加上外面的70，火花塞是双铂金博士的原车的100，刹车油用大众原厂的dot4的换下来200块，变速箱油正常的话应该是350。这是原装的。轮胎这个价格也差不多。 技师说：仅供参考，因地适宜。 技师说：变速箱油用几桶算几桶。
Q96,技师说：你好检查一下轮胎是不是吃胎，检查一下底盘做一下四轮定位
Q97,技师说：检查一下减震器上座，橡胶套有没有磨损或者松动？
Q98,技师说：您好建议检查方向助力，转向位置传感器
Q99,技师说：你好一般情况下前轮四万公里更换一次后轮六到八万公里更换一次这只是理论情况，也根据司机的开车习惯路况的不同更换周期有所变动
Q100,技师说：您好，您的记录仪不支持32g内存卡 技师说：可以支持16g的
Q101,技师说：你好，这是闪光继电器坏，换个就好了
Q102,技师说：你好，这是不正常的，这一般被叫做怠速不稳，一般是节气门积碳，喷油嘴积碳，时间长没有清洗，是时候保养啦，顺便检查下别的地方，是否有漏气，未进行及时保养维护导致的，希望能帮到您谢谢
Q103,技师说：你好，没有影响，但是今后一定要注意，影响安全！
Q104,技师说：您好，是玻璃自动升降器吗？
Q105,车主说：是的，单独d挡有这情况，r挡没有这情况 技师说：应该是刹车踩得不紧吧 技师说：检查一下变速箱油缺不缺，不缺的话，更换一下变速箱油试试
Q106,技师说：撒点水，试试看， 不响了，就说明雨刷老化造成的，更换新的就好了， 还响，检查连接部位发生干涉造成的， 建议你去维修店让师傅看看吧！处理一下就好了，希望可以帮到你！
Q107,技师说：你好，可能是刮水器电机坏了，更换电机70-150左右
Q108,技师说：您好，是昊锐还是逍客？
Q109,技师说：你好，清洗一下节气门火花塞检查一下好不好不好了进行更换
Q110,技师说：您好，需要更换新的发电机，如果有外壳配件也可以更换外壳
Q111,技师说：你好，需要拆前杠的。我的回答希望能够帮你。
Q112,技师说：您好，我想问下你是否连同刹车感应线一起更换了
Q113,技师说：要检查控制器，线路
Q114,车主说：空调没开，防冻液不少，水温90多点 技师说：您好建议检查温控开关，温控开关继电器
Q115,技师说：您好，主要看您用什么价位的机油？ 技师说：主要保养更换空气滤芯燃油滤芯，机油和机油滤芯
Q116,技师说：皮带松了造成的，紧紧皮带就好了。建议你去维修店让师傅看看吧！希望可以帮到你！
Q117,技师说：检查车窗保险有问题造成的，希望可以帮到你！
Q118,技师说：要的，而且价格会比别的面贵一点
Q119,技师说：信息娱乐系统-5f-功能开启默认1开启，新款是2，0是关闭。
Q120,技师说：你好，刹车报警灯你的刹车片需要更换了 技师说：或刹车油少了
Q121,技师说：你好，需要进行清洗一下 技师说：不建议自己清洗，清洗完后需要进行节气门匹配这个自己无法完成的
Q122,技师说：您好，可以过得，没有问题 技师说：如果加装疝气灯要改回来的 技师说：友情提醒年审的时候最好加97号汽油，尾气好过一点，年审结束再加92或者95好就行了
Q123,技师说：你好，有那块胶的图片吗 技师说：可能是胶粘得不够稳引起的
Q124,技师说：你好，你的情况建议做大保养，更换全车油系，包括机油三滤，空滤滤芯，变速箱油，刹车油 技师说：还有检查下节气门积碳必要做节气门跟喷油嘴的积碳清洗！
Q125,技师说：你好，，这个是直接对链条的，，聊天上有几号，很简单！ 技师说：希望我的回答可以帮助到你
Q126,技师说：你好，首先给电瓶充电了，你的问题是电瓶馈电'造成的！
Q127,技师说：你好，这样的情况应该是发动机工作不好。造成发动机抖动行驶出现抖动的情况。你这车行驶了13万公里。建议你先去检查一下油路积炭和火花塞。不知道你这辆车在路上行驶，还是在维修站里？如果在路上行驶进里面什么形式的维修站，用诊断设备读取故障码，根据故障码的提示检查维修。你需要详细的告诉我这样才可以更好的为你解答，有不懂随时咨询我。你可以点击头像关注我。
Q128,技师说：转向柱模块N80坏了
Q129,技师说：带透镜的亮度高
Q130,车主说：不行，一下好着一下不好着 技师说：只能到修理厂用诊断仪器调取故障吗，进一步诊断
Q131,技师说：你好，锁块有问题。
Q132,技师说：你好，更换机油是不会引起加速不良以及动力不足现象的，很有可能是心理作用   另外一点就是新更换的机油粘度比较大 会导致发动机运作中阻力变大引起的  建议你行驶一段时间就可以了
Q133,技师说：你好，根据你的没事是发动机高压喷油嘴工作的所以  ，这是因为该车型是缸内直喷发动机  ，所以喷油嘴工作的压力比较高才会有这个声音  是正常现象
Q134,技师说：你好，建议你到维修厂或者是4S店去 让钣金师傅重新帮你复位一下就可以了  希望可以帮到你
Q135,技师说：你好，根据你的描述来看，首先是怠速状态下（处于驻车档），有较大的哐当音，应该是发动机发出的声音，产生此种声音一般是有某个带轮存在较大的旷量或者是外部皮带老化磨损严重导致，因为没有实际去听此声音，所以不好确定具体的异响部位。可以听听是哪个部位或者是哪个区域发出的声音，再逐一排除，最终找到问题部位
Q136,技师说：你好，如果这两种方法都无法关闭的开启的话就说明右后玻璃升降机或者是相关线路出现问题引起引起的  由于车辆在保修期内 建议你到4S店拆下来检查一下  如果有问题  4S店也会帮你保修解决
Q137,技师说：你好，根据你的描述是变速箱内部发出来的声音  这是因为变速箱内部换挡机构配合不好导致的  建议你到4S店做一下变速箱软件升级就可以了
Q138,技师说：您好，通用的，完全没有问题
Q139,技师说：发动机的机油为什么要抽出呢？我们，抽出了两升机油，那么里面还有多少呢？如果说里面的机油没有低于下限，那么是没有问题的。
Q140,技师说：你好，这是考虑到维修内部故障的时候需要拆装里面的大型零部件的时候比较好拿出来  比如拆仪表台之类的时候  车门开度大的话就比较好拿出来
Q141,技师说：你好，熄火以后有水滴声和哒哒声是因为排气管上面的三元催化热胀冷缩引起的  是正常现象。熄火后风扇转动一会是正常的  ，由于发动机内部水温比较高  所以需要风扇着运转一会进行散热
Q142,技师说：你好，大众原厂全合成机油确实可以行驶一万公里在更换  当时考虑到国内路况 最好是八千公里更换一次，下次更换机油的时候你可以选择嘉实多或者是美孚全合成机油
Q143,技师说：矿物油！半合成油！全合成油！价格合理！建议你用半合成就可以！
Q144,技师说：你好，当然是凌渡280车型要好一点  凌渡280属于高功率版发动机  而速腾230是低功率版发动机
Q145,技师说：功放不行
Q146,技师说：机油，机滤，汽滤。检查空滤，空调滤。
Q147,技师说：你好，该车型使用极护专享就可以了  希望可以帮到你
Q148,技师说：4S店1400左右！修理店900左右！
Q149,技师说：你好，车载吸尘器效果还是不错的  可以有效清理缝隙里面的灰尘以及垃圾
Q150,技师说：你好，颜色一样防冻液，成分就是一样的。可以混合使用。
Q151,技师说：你好，四个轮胎胎压不一样了，建议补充胎压，然后复位就可以了
Q152,技师说：您好，这是轮胎使用平衡导致的，做个轮胎动平衡就行了。
Q153,技师说：缺冷媒啦
Q154,技师说：你好，建议检查汽油泵压力是否正常，清洗喷油嘴，检查火花塞
Q155,技师说：可以单独更换一条
Q156,技师说：您好，修理店就可以修，近光没有查查线路和继电器，组合开关，保险丝，灯泡
Q157,技师说：您好，摄像头到DVD线路或者摄像头有问题
Q158,技师说：到钣金店500块钱吧，不换保险杠，换保险杠一千块钱左右
Q159,技师说：您好，就是关天窗开关，就关上了
Q160,技师说：您好，用抹布擦擦能擦掉吗？
Q161,技师说：您好后轮轴承，或者后桥差速器里的响声
Q162,技师说：您好，建议清洗一下节气门，您的爱车是手动挡？
Q163,技师说：你好，电脑检测是什么故障码？
Q164,技师说：你开车时从高处下来低处慢一点 就有可能不会那么容易鼓包
Q165,技师说：你好车主，这种情况一般情况下有两种可能性，一是喇叭本身有问题导致的，二是车辆方向盘盖下面喇叭触点虚接，具体还需要去修理厂检查一下才能确定，希望我的回答可以帮到你，你可以关注我，以后有问题可以一对一咨询我，汽车大师竭诚为您服务！祝你驾驶愉快！
Q166,技师说：你好，如果是普通465机器那么缸盖是一样的，只是进排气支管不一样！
Q167,技师说：你好，检查火花塞，点火线圈和点火线路
Q168,技师说：你好，可以查到右侧那个插孔里面那是专用的外接电源使用了。 技师说：左侧那个点烟器插孔主要点烟用，所以有时候你买那个充电让这可能就是不合适。希望我的回答能够给爷你帮助。
Q169,技师说：更换一个就可以了。
Q170,技师说：下载AVI格式，MP4，3G，格式视频播放，详细信息可以参考多媒体使用手册。
Q171,技师说：变速箱有故障，车没有停稳，直接挂P挡或者倒挡，对变速箱损害非常大，建议修变速箱
Q172,技师说：排气管烂了吧
Q173,技师说：您换一根线试试？
Q174,技师说：您好可以的 技师说：可以手动复位
Q175,技师说：你好，新刹车片需要磨合一段时间就好了，因为新刹车片和旧刹车盘接触面不能达到完全接触，所以会出现刹车偏软的。
Q176,技师说：转数高了肯定声音要大一些
Q177,技师说：您好，首先建议检测一下电瓶，电瓶用了几点了，然后冷车难启动的问题，建议你检查一下水温，进气温度，还有氧传感器是否工作正常，一般是这几个点
Q178,技师说：你好，向你反馈的这种情况的话，有可能是汽油泵泄压。第二个就是节气门过脏以及进气系统积炭过多。第三个就是我们点火系统的火花塞的燃烧工作状况是否正常？建议可以去检查一下，或者是去4s店，用专用电脑诊断一下发动机电控系统里面有没有什么故障码？如果有的话先根据故障码进行维修。你反馈的问题的话，火花塞点火不好的话以及汽油泵压力低的话都会影响启动的。建议先做常规的检查。如果车辆已经行驶了3万公里之后拉以及节气门体一直也没有清洗过，或者是火花塞没有更换过的话，那么建议可以做一下更换和清洗另外的话汽油泵压力做一个测量。还有一个问题就是您的蓄电池电压是否足够？如果启动车辆的时候，电瓶电压低的话也会影响车辆的启动时间。电瓶电压过低的话，严重的也会导致车辆无法启动。还有就是汽油的质量。等等很多种因素都会导致的。建议先去检查。然后根据车辆的实际状况再进行分析判断。最终找到故障，然后排除。
Q179,技师说：轴承可以尽早更换   加油那个处理积碳没有什么用   可以跑高速是可以的
Q180,技师说：你好！轮胎内外是要看外边的，两侧花纹不同样就要看标示了
Q181,技师说：你好，大灯不聚光的话，建议加装一个透镜，加装透镜之后就聚光了，这个您可以到大型装潢店加装，LED的灯光亮度没问题的，另外灯光照的特别高，这个是可以调节的，大灯后面有调节器，到维修店或4s店调节一下就可以了，调到合适的视线，希望我的回答可以帮到您，祝您行车愉快
Q182,技师说：大修发动机
Q183,技师说：你好，看一下倒档开关螺丝 技师说：螺丝上那个滚珠掉了么
Q184,技师说：抛光处理
Q185,技师说：你好，大概二百左右，5万公里或两年更换一次。
Q186,技师说：尊敬的车主你好，好的车膜可以隔热，防紫外线，如果玻璃有破损贴过膜的玻璃不会掉玻璃渣。为防止影响视线可以选用浅色太阳膜。3M，威固，雷朋都可以。希望我的回答能够给予你帮助。 技师说：尊敬的车主你好，不客气，你的肯定是汽车大师前进的动力。
Q187,技师说：尊敬的车主你好，3M或龟博士的上光蜡效果都很好，老牌质量有保证。希望我的回答能够给予你帮助
Q188,技师说：你好，您这款车的轮胎，米其林轮胎的话价格在八百元左右。购买轮胎的话最好不要在网上购买，网上有很多翻新的轮胎，最好是到实体店更换。网上买的是不靠谱的，质量无法保证。希望我的回答可以帮到您。米其林这款轮胎噪音非常小。而且舒适度非常好。轮胎的质量是非常不错的。在更换轮胎之后，一定要记得做一下动平衡。确保车辆行车安全。
Q189,技师说：尊敬的车主你好，这个故障现象是爱车的胎压监测系统出现故障。显示肜传感器 技师说：显示胎压传感器失效不工作，建议到4s店让专业师傳用解码器检测一下是胎压传感器故障或是电脑及线路故障。希望我的回答能够给予你帮助。
Q190,技师说：你好  这个一般建议定期检查车子下支臂那个衬套  这个一般是没啥问题的  这个建议每次保养检查下就可以  这个还可以询问4s.店看看有啥有效的办法  或者是解决方案
Q191,技师说：你好，根据您所描述的情况，这个声音是发动机皮带异响。发动机皮带是橡胶制品。由于天气较冷，皮带会发僵发硬。所以在刚启动的时候，会有这个声音是皮带发出的。车辆启动之后，怠速降下来，这个声音就没有了。这个是属于正常情况，没有必要担心的放心驾驶，希望我的回答可以帮到您。
Q192,技师说：尊敬的车主你好，正时皮带涨紧力度过紧，在运转时会发出响声。若皮带涨紧力度正常，需要检查一下曲轴皮带轮和凸轮轴皮带轮是否异常磨损造成正时皮带和皮带轮啮合时发出异响。希望我的回答能够给予你帮助。
Q193,技师说：朋友晚上好，这款车可以改装大屏导航。一般地区价格1000元左右。
Q194,技师说：尊敬的车主你好，这种情况需要检查1，水箱以及所有的水管是否有漏水现象。2，检查暖风水箱是否有泄漏。3，检查发动机上水泵和新换的缸垫是否有泄漏。若上述几个部位沒有泄漏现象则是发动机的水道和气缸之间有串通，防冻液进入气缸被排出车外，所以发动机外部找不到泄漏。可以拆检一下火花塞，若某个缸漏水则火花塞积碳会发白(正常是棕黑色积碳)。若是这种情况还需拆检汽缸盖，重点检查气缸垫和汽钆盖平面。希望我的回答能够给予你帮助。
Q195,技师说：尊敬的车主你好，若是想改氙气大灯可以选择雪莱特品牌的，质量不错。若原车大灯不带透镜，建议同时改装透镜，配合氙气灯效果显著。如果不改装透镜，氙气灯光会不集中散光，照射距离太近，效果不好。希望我的回答能够给予你帮助。
Q196,技师说：朋友晚上好。有时间您可以发张图片，我帮你参考一下。
Q197,技师说：您好，带上空调表，开空调，从低压加进去就行了，记得排空气
Q198,技师说：您好，这种情况应该是车身舒适模块有问题了
Q199,技师说：您好。道不至于自动熄火，没事的请放心使用
Q200,技师说：你好，德系车的通病
Q201,技师说：你好，照你这么说的有水喷不出来可能喷水头堵了
Q202,技师说：你好 这个品牌没听过，建议使用知名度高点的牌子例如 美孚  壳牌  嘉实多等建议购买时请到有认证过的店铺购买！
Q203,技师说：你好，好多问题都会影响发动机故障灯亮，因为发动机上有好多传感器就是来检测发动机工作的，所以要去修理店用电脑检测下就知道了 技师说：知道问题解决掉就不会亮了！
Q204,技师说：你好很高兴为你服务 影响不大  下次去保养顺便取出来为好
Q205,技师说：你好很高兴为你服务  两百到五百不等 具体情况还是以当地为准 希望对你有帮助有问题欢迎追问
Q206,技师说：你好，根据您所反馈的这种现象的话，那么很有可能是我们在冲洗的时候将外界的温度传感器的插头处喷入水了。而这个传感器在正常使用的时候，很少遇见有坏的。建议用我们的空气压缩气枪进行吹干。然后将插头进行连接。如果有条件的话，那么连接专用电脑，进行读取里面的故障码。如果有故障码的话进行故障码清除。然后在路上面进行行驶，进行传感器的外界学习温度。大概行驶个十来分钟左右就会正常的，您可以先试一下。因为我们在正常维修当中的话，这个传感器的话大多数都是出现事故之后进行的损坏正常这样的情况的话，没有遇到坏的外界环境温度传感器。而我们的空调之所以打不开的原因，就是相当于这个传感器的插头没有安装一样。如果这个环境传感器的插头处于断开状态的话，那么就是零下四十度，而我们的空调的话也没有办法进行开启，因为已经零下了。建议先按上面的建议进行执行检查一下，利用我们的电脑诊断仪能进行检查。
Q207,技师说：你好，检查一下汽油泵压力，机油压力，可以用吊瓶来测试一下空加油是否抖动！希望能帮到你！
