QID,Prediction
Q78,你好，根据你的描述，这种情况是发动机故障灯，某个传感器出问题了，具体原因是需要拆检发动机，根据故障码来排除故障。
Q79,调整刹车总泵行程，可以润滑一下。
Q80,检查下底盘部件及底盘
Q81,离合器总泵和离合器的配合不好，需要更换离合器总泵。
Q82,离合调整间隙太小，调整一下就可以了。
Q83,需要更换凸轮轴油封
Q84,这个是电瓶问题，可以拆下来保养一下
Q85,你好，打方向异响检查拉杆球头，如果有旷量检查方向机是不是坏了
Q86,检查发动机动力和离合器是否打滑。
Q87,你好，具体要将车辆顶起来才检查检查有没有什么问题。
Q88,喷漆得300左右
Q89,你好，主驾驶位置开关控制线路有问题，线路有破损的可能性非常大。
Q90,你好，根据描述情况分析应该是漏机油的原因，很高兴为你解答。
Q91,按照双排不进的方法就可以了
Q92,发动机进板，可以先更换开关。
Q93,你好，这个是凸轮轴的链条跳齿了，这个需要更换。
Q94,介意先看看是否节气门过脏导致，如果清洗后还是有的话，先清洗一下节气门，如果不行，就需要更换节气门。
Q95,建议更换ngk火花塞，型号一样的。
Q96,检查一下底盘是不是有变形的地方
Q97,根据你的描述，有可能减震器上座胶套，或者减震器出现问题。
Q98,建议检查方向机助力转向助力传感器插头是否接触不良，检查保险盒线路插头是否接触不良，腐蚀，线路插头接触不良
Q99,这个情况下一般是每六万到八万公里更换也是在根据实际情况下的情况，如果根据实际的情况下进行更换，如果是在市区行驶正常行驶没有问题的
Q100,您说的这个摄像头是不需要下载的，可以实现的，没有其他的问题。
Q101,你好，根据故障现象分析应该是继电器坏了，建议先更换，很高兴为你解答
Q102,你好，这是不正常的，这一般是节气门积碳，喷油嘴积碳，时间长了，导致冷车时积炭太多，燃烧不充分，积碳过多导致的，需要检查清洗并紧固，并检查下别的地方，
Q103,你好，根据你说的，这个是影响舒适度，建议你尽快去保养，这个不影响。
Q104,建议玻璃更换后玻璃升降试试
Q105,这个是变速箱的问题，可以更换一下变速箱油试试。
Q106,这种情况应该是下支臂或者是下支臂球头有问题造成的，建议你去维修店让师傅帮你试车看一下
Q107,检查一下电机，应该是风门电机出了问题
Q108,助力泵，这个是转向助力，转向助力，根据自己的车型描述，只是电子助力方向重，这个情况一般都是由于方向机的问题，建议更换助力泵，并做转向系统
Q109,检查清洗节气门
Q110,如果启动时候出现了异响，就应该是发电机皮带轮故障，或者是外部皮带头发出来的声音
Q111,你好，需要先确定具体的原因，然后再去维修部门。你可以让师傅帮你具体咨询一下。
Q112,步骤以发送
Q113,随时联系。
Q114,检查风扇继电器，温控开关，风扇继电器
Q115,更换机油三滤，清洗一下节气门和喷油嘴
Q116,分析首先要确定异响是否来自皮带，还是皮带异响，检查皮带是否松了。
Q117,建议车窗车窗升降有问题，建议首先检查保险丝，如有问题建议断下电瓶线，否则容易导致故障现象
Q118,最好还是选择一点大一点，性价比高一点，但是会稍微一点一点。
Q119,打开蓝牙电话模式开启电话模式功能开启即可
Q120,刹车报警灯需要更换刹车片或刹车油不够了
Q121,需要清洗节气门，喷油嘴，需要匹配
Q122,大保养。需要更换机油，机滤，空滤，空调滤芯，汽油滤芯，火花塞，还有真空灯光，氧传感器，还有刹车开关，燃油泵，还有就是灯光聚光，没有问题的
Q123,检查下看看有没有变形的
Q124,建议更换全车油，清洗下空滤和节气门积碳，检查下空滤，刹车开关，清洗节气门积碳
Q125,这个位置是没有问题的，直接去操作，有直接自己的麻烦
Q126,你好，这个是电瓶亏电造成的。
Q127,你好，根据你的描述和问诊的情况，你需要重点检查一下，这两个部分。
Q128,车辆转向柱模块损坏。更换转向柱模块。
Q129,这个带透镜的，带好的，这个是没法改装的
Q130,根据描述情况分析应该是供油问题，建议检查发动机的供电和搭铁，
Q131,你好，这个有可能是，中控锁的问题，需要更换，如果不维修，只能更换。
Q132,这个是发动机燃烧不好导致的，建议更换新的机油
Q133,这种情况是发动机工作不良的原因有喷油嘴工作不良，需要重点检查发动机的附件，还有就是发动机的附件，
Q134,你好，建议到4s店让师傅帮你匹配一下就可以了，这个建议你自己去4s店，让他们帮你复位一下就好了，你可以到4s店免费更换
Q135,这种情况是发动机燃烧不好，建议检查下发动机的皮带轮是否有漏气的地方，看一下消音器是否有漏气的地方，或者某个部件的破损情况，另外就是检查排气管是否出现松动，或者是排气管是否松动，
Q136,你好，如果你想按照说明的那说明是线路或者是相关线路出现问题了，需要进一步拆检检查一下
Q137,你好，根据你的描述，这种情况是变速箱内部齿轮间隙太大导致的建议你做一下变速箱电脑升级就可以了。
Q138,完全可以放心使用
Q139,机油足够，机油足够正常使用，没有问题的。
Q140,这个是正常的，不要紧的，里面的盖板都是卡子的
Q141,这种情况是正常的，热胀冷缩的声音正常的。
Q142,你好，大众原厂全合成机油可以在一万公里或者一年更换一次，可以使用的。
Q143,建议半合成机油。全合成。一万公里保养一次。
Q144,这个有专门维修发动机的实际需求和四驱实际用处
Q145,你好，根据你的描述，你的爱车为功放音质里，你可以参考下。
Q146,检查机油，机滤，空滤，空调滤。
Q147,使用使用5w40级别就可以
Q148,需要到4s店更换，大概需要900左右。
Q149,很高兴为你解答，可以清理积碳，
Q150,颜色一样的，一般都是一样颜色的，可以使用。
Q151,胎压复位，跑一段时间就可以了复位了
Q152,需要做平衡轮胎动平衡就行了。
Q153,检查空调冷媒是否缺少，检查空调滤芯是否堵塞，检查变速箱阀体是否损坏
Q154,检查节气门，喷油嘴，处理插头，检查发动机进气系统是否漏气
Q155,可以更换，
Q156,继电器损坏，继电器损坏，继电器故障，继电器故障，继电器故障，线路故障，继电器故障，继电器故障，线路故障，继电器故障，线路故障，继电器故障
Q157,摄像头坏了
Q158,到4s店更换，大概费用100块钱左右
Q159,建议您把开关打开，关闭点火开关打开，再重复一下点
Q160,您说的这个缝隙太小了，建议去美容店或者修理厂喷点柏油清洗剂进行清理，里面的卡扣容易掉漆
Q161,建议检查一下后面的差速器间隙是否过大，调整一下间隙再调整间隙
Q162,建议您更换一下变速箱油。
Q163,你好，根据你的描述和问诊的情况，这是故障码的表现，你需要重点检查一下，这个是原厂的，大概是六七百块钱。
Q164,这个是轮胎不漏气，可以去轮胎店更换一个轮胎就可以了。
Q165,根据你的描述，有可能是线路接触不良或车身控制单元损坏造成的，具体需要去修理厂检查一下才能确定，
Q166,你好，这个是气门和油封的高压包有一点一根线。如果是一样的就分前面两个颜色一样。
Q167,检查发动机，变速箱进水，检查发动机机油液面，检查排气管，检查油位，防冻液等。
Q168,你好，你这种情况应该是车辆的中控屏连接的原因，你可以把那个应急的保险丝拔下来，看看有没有大的问题。
Q169,这个更换一个就可以了。
Q170,下载视屏到网上购买，然后插原车收音机即可。
Q171,在变速箱换挡，挂档杆，必须在p档或者空挡挡，变速箱需要进行保养，否则会出现这个顿挫的，如果是在外面维修店可以正常价格，需要大修变速箱。
Q172,介意看看是否能弄到车上的然后打车如果不灭的话，那就不会有问题的
Q173,您这种情况的话，建议您去检查一下数据线，如果线路没有问题，那就是机子本身故障
Q174,用电脑复位下，看看是否有复位按钮，按住仪表上的那个开关归零复位，如果不行就只能是控制单元了
Q175,新新刹车片需要磨合一段时间后就好了。
Q176,建议更换机油，机滤，空气滤芯，检查机油，防冻液够不够
Q177,建议检查下燃油修正，和氧传感器，线路，氧传感器，空气流量计，氧传感器，水温传感器，氧传感器，氧传感器，氧传感器，水温传感器，氧传感器，氧传感器，水温传感器，氧传感器，氧传感器
Q178,这种情况应该是发动机燃烧不好，或者是汽油压力不足，需要重点检查一下，清洗节气门和喷油嘴。
Q179,1这个可以正常行驶，可以跑高速，休息一下，正常情况行驶一段时间就可以了
Q180,建议到4s店进行检查确认，一般是由于后桥装配的位置不正确导致。
Q181,加装氙气大灯之后加装一个氙气大灯就可以，灯光不聚光是大灯的问题，可以到4s对比同款车型看看
Q182,发动机缸压不足，需要分解发动机检查。
Q183,倒档开关螺丝上的螺丝上面的螺丝是一个螺丝，拧紧力矩80
Q184,抛光最快
Q185,你好，这个大概3左右，5万公里以内都是不错的。
Q186,1这个建议用电脑把车身稳定系统的隐藏功能，很高兴为你解答
Q187,建议用博士或博士新的汽油
Q188,轮胎的质量问题，只要是关于轮胎的噪音过大的话，就需要更换轮胎。
Q189,这个是由于气压过大造成的，需要到修理厂去检测一下相关的线路故障码，可以免费更换
Q190,建议处理下支臂，下支臂
Q191,建议检查发动机是否有故障，或者发动机是否存在异常，根据你的维修经验来判断问题。
Q192,建议检查皮带轮皮带轮和皮带轮。
Q193,这款车的导航一体机，一般价格是在1800元左右。
Q194,检查气缸垫是否冲了，防冻液是否缺少，风扇散热是否正常。
Q195,建议更换透镜，并清洗节气门，同时更换原厂的火花塞，清洗节气门和喷油嘴。
Q196,您说的这个价格应该是在350左右。
Q197,添加制冷剂，加注的燃油压力低，空调不工作，需要检查空气空调压力，以及空调滤芯，太脏，需要更换
Q198,这种情况应该是车身搭铁虚接或者是车身模块有问题造成的，需要到4s店进行检查，
Q199,您好，熄火后没有自动熄火。没事的。
Q200,别克的设计问题都是比较正常的
Q201,详见
Q202,你好，这个品牌也不错，建议使用标号高一点的机油，市场上有个小的品牌，建议购买速腾
Q203,你好，根据你说的，这种情况可能是发动机故障灯，建议用电脑检测下，根据故障码去维修下。
Q204,不影响什么大下次保养一次保养就行
Q205,你好，根据描述情况分析一般是当地环境或者当地环境方面问题，建议当地车管所检修，因为当地有什么东西有保障
Q206,建议先删除故障码，检查下传感器，如果没有问题，就需要进行检修或更换电脑板
Q207,发动机系统问题，点火系统，进气系统，有汽油，可以先清洗进气系统，检查进气系统，检查三元催化器，检查点火线圈。
Q208,这个是一个空调滤芯，可以把线拆下来，然后把滤芯拿出来，然后装上就行了
Q209,离合性能可以和君越的离合器性能，如果是没问题的，那就建议换双离合器的，因为里面的空气滤芯也是有一层油膜的，如果是这样的话就可以考虑一下离合器总泵和分泵问题，但是这个问题
Q210,清洗燃油管路，可以减少油耗
Q211,是供电接触不良
Q212,分析首先要检查正时记号是否正常，拆装时，重新装到位。
Q213,在设置的上面找到详细的设置一下，可以选择在上面的设置一下。
Q214,这个一般是皮带松了导致的，建议去修理厂让师傅帮你检查一下下就可以了
Q215,你好这个可以经常使用高速了
Q216,轴承不是很好，外面修理厂更换，然后拿下来了
Q217,根据描述情况分析应该是空气流量计信号导致的，建议把节气门拆下来检查，更换原厂火花塞
Q218,你好，看图那个黑色的接头都是卡子的，防止车子有渗漏的。
Q219,，配件加上喷漆不会太大，需要加上喷漆，然后在当地汽配城。
Q220,你好，根据你说的，这种情况，不会影响转向，也不会影响转向的。放心行驶。
Q221,清洗积碳，减少积碳
Q222,检查一下发动机内部是否异
Q223,这个需要检查一下，是不是发动机的控制压力，或者是怠速马达的问题。
Q224,这是点烟器和你平常注意，然后不要着急
Q225,你好，这个情况一般是发动机工作不良，造成的，需要去检查，具体的维修方案
Q226,一般情况下，一般冷凝器外冲洗，每次添加防冻液即可。防冻液三年或时间更换防冻液即可。建议到修理店使用电脑诊断仪检测一下。
Q227,冬天暖风水箱的冷却会流动的，所以会导致水吹足够，所以会造成节温器打开，这个不影响正常使用
Q228,这个情况一般是节气门或者油路系统的问题，需要去做一个检查，
Q229,需要用电脑读取一下发动机的故障码和数据流，重点检查水温传感器信号，进气温度传感器是否有问题，检查高压控制模块是否有故障，用电脑做一下电子扇的动作测试，
Q230,电瓶电量不足，或者发电机调节器损坏，发电机轮损坏，电子气门动作不正常，检查发电机皮带以及调节器内部是否存在问题，线路，插头等问题，
Q231,根据上的信息，这是变速箱的问题，变速箱换挡电磁阀的油压，过低，需要更换变速箱。
Q232,离合器踩不到底，挂挡机构会有这种情况，分离轴承磨损，以及变速箱内部同步器有问题，另一个是不影响车辆的正常使用车辆。
Q233,底盘装甲，新车底盘有异响，是底盘装甲，对车漆的。
Q234,做下四轮定位和动平衡
Q235,在外面维修更换，没有问题，不建议更换
Q236,补充防冻液，无异常，建议使用正品
Q237,检查继电器和线路
Q238,汽油泵泄压，更换汽油泵。
Q239,发动机冷却系统的问题，首先需要检查发动机，气缸垫，特别是缸体的水，是否变形。其次检查节温器。
Q240,根据提供，该车更换新的配件。
Q241,检查下开关和线路
Q242,这个车子正常行驶的公里数，需要先读取一下故障码，然后在检查曲轴位置传感器，凸轮轴位置传感器，曲轴位置传感器，凸轮轴位置传感器，以及曲轴位置传感器，凸轮轴位置传感器，vvt执行器，这些都会影响
Q243,这种情况就是要重点检查一下，是不是气门的问题。另外还有可能就是由于柴油滤芯的问题。
Q244,可能起动机与飞轮与飞轮磨损，建议更换起动机与马达
Q245,根据描述，这是刹车盘问题不严重，需要更换刹车盘
Q246,建议更换节气门总成
Q247,检修四轮定位
Q248,清洗节气门积碳，需要更换汽油滤芯。
Q249,你好，这个需要专用工具，你可以拉一下，不管用，里面没有，你可以不用做专用工具。
Q250,可以的，但不建议改装。
Q251,这种情况是助力泵发出来的，刚启动后，方向机的声音比较大，通过检查的数据来看，确定是哪个轮的问题，如果是在保修的话，就需要检查更换转向助力油。
Q252,你好，根据你的描述，这是风噪的问题，建议在叶子板位置喷在橡胶垫。
Q253,这个建议更换离合器压盘摩擦片分离轴承
Q254,建议清洗节气门，检查火花塞，如果清洗节气门后仍然无法正常使用，则需要更换节气门，检查刹车开关是否损坏
Q255,检查线路插头是否接触不良，检查车身保险继电器是否损坏
Q256,可以到外面改装店，或者是保险公司
Q257,这个轴承不用更换，这个是可以不用更换的，这个可以减少油耗
Q258,建议清洗节气门和喷油嘴
Q259,分析与诊断时有故障时，首先要检查车身稳定系统的故障码，根据故障码提示来进行维修。
Q260,建议使用5w30的机油，定期进行清洗积碳。
Q261,这个是正常的，放心使用
Q262,出现这种问题，可能是发动机电脑的问题，至于加油出现的轻微抖动，可能是由于机油压力不足，导致油耗上升，从而造成油耗上升。
Q263,检查一下拨叉和离合器拨叉
Q264,你好，这是正常的，没有问题。
Q265,建议检查手刹开关是否损坏，检查手刹线是否损坏，检查刹车分泵是否损坏。
Q266,盘安装信号盘对正盘
Q267,重点就是要检查一下燃油压力的保压，还有可能就是汽油品质的问题。
Q268,建议更换火花塞，清洗喷油嘴，节气门，喷油嘴，燃烧室积碳，
Q269,汽油品质不好，且汽油品质不好，导致油耗高
Q270,你这个就是压缩机工作不良，如果不缺的话，就是制冷剂渗漏的原因
Q271,你好，根据你的描述和问诊的情况，我建议你先更换机油泵，再观察一下。如果要解决的话，就需要更换机油泵了。
Q272,这个很有可能是减震器的问题，建议更换原厂配件的质量
Q273,可以的，不过这么有点区别
Q274,你好，一般都是，曲轴位置传感器坏了，或者是缸盖的连接管路，另外还需要检查下废气循环阀的连接是否不正常。
Q275,你好，根据描述情况分析，建议更换下曲轴位置传感器，很高兴为你解答。
Q276,建议先做动平衡
Q277,你好，根据你的描述和故障码的显示，这是节气门太脏或者是节气门太脏所导致的，建议你尽快去维修。
Q278,发动机进排气，进发动机进气量，发动机进气量，进气进排气，发动机进气量，发动机进气量，发动机进气量，发动机进气量，发动机进气量，发动机进气量，发动机进气量，发动机进气量，进气
Q279,把空调调高，调高一点
Q280,1你的这个情况建议把轮胎动平衡做好一下看看，其次就是检查一下底盘的数据，看看是不是因为近空气造成的，其次就是动平衡很高兴为你解答
Q281,中间位置，就是链条，第三个是对车辆的正时壳，下面给您参考。
Q282,更换拉手位置
Q283,根据描述情况分析应该是减震器的原因建议更换，很高兴为你解答
Q284,以后停车的时候，拉手刹以后，短时间连续这样操作，这样操作就会导致车辆空档滑行的，所以停车后，挂入p档，就不会空挡
Q285,可以的，只需要更换机油就行了
Q286,这个和你车的车都是有啥车的，4s店和售后服务技术都有关系，其他车都有，4s店也不会给你质保
Q287,建议使用5w40的全合成机油，不论是机油的粘度，还是流动性能稳定。
Q288,分离轴承已经安装了，按照安装方法安装就可以了。安装离合器踏板支架都是一样的，那就需要把离合器分离和分离臂和分离轴承套管。
Q289,你好，根据描述情况分析，建议检查线路，很高兴为你解答，
Q290,天冷，建议在门框上的，建议更换出在积水空间比较好空间
Q291,这种情况应该是你的燃油品质不好，导致的，建议你清洗一下节气门，洗一下节气门，如果太脏的话，那就得考虑了，太脏了，除了机油液位，还得看一下机油效果
Q292,新车需要4s店检查，检查一下是否有电器件，检查一下皮带轮是否有问题
Q293,防侧滑灯是车辆防侧滑系统的防侧滑灯，根据行驶来防侧滑灯同时把座椅的侧面出现的时候不能把轮胎摩擦出来，然后根据故障现象。
Q294,你好，根据故障现象分析，首先检查下线路有没有问题，如果线路正常，建议更换传感器，很高兴为你解答。
Q295,建议检查下发动机线束看下是否有烧机油的情况
Q296,这个建议您检查一下卡口是否有老化或者是某个部件存在问题，或者是线路故障
Q297,你好，这个灯泡坏了，这个灯泡是坏了，维修就不亮，这个是灯泡坏了，就需要拆检灯光。
Q298,首先检查一下助力泵皮带是否缺少，如果缺少的话检查一下助力泵皮带和助力泵皮带是否缺少，导致皮带打滑
Q299,你好，根据你的描述，这种情况通常都是废气阀导致的问题，你需要重点检查一下。
Q300,可以去4s店做一下全车保养，同时检查一下轮胎与地面接触面摩擦的声音。
Q301,鼓风机电阻坏了，需要更换鼓风机电阻
Q302,这种情况不会影响正常行驶的，因为温度高了以后散热正常，那么就没有问题的
Q303,更换雨刮片，好一点的机油试试
Q304,检查缸垫是否跳齿
Q305,这个是档位电磁阀的问题，这个是电磁阀的问题，可以更换一个电磁阀试试
Q306,建议做四轮定位
Q307,可以把发动机吊架更换掉，降低震动，然后平稳行驶，不用修。
Q308,根据你的描述，这个故障灯一般是发动机故障灯点亮，需要读取故障代码，才能够确定故障点，如果是偶发性故障，必须去修理厂读取故障代码
Q309,建议使用原厂的机油
Q310,1缸压2030毫米，正常范围，四缸排气025排气00毫米，排气02503毫米，排气02503毫米，排气02503毫米，
Q311,你好，这个一般是不正常的，主要是由于车窗玻璃发生亏电的现象，这个建议检查一下左边的。
Q312,这种情况需要具体听一下，是哪个位置发出来的声音。如果是发动机的正时链条的声音，那就是正时链条的问题。
Q313,你好，根据你的描述，我建议你做一个基本设定，因为他的功能必须向4s店才能够帮助向你。
Q314,根据你的描述，有可能是仪表不准。
Q315,建议六万公里进行保养
Q316,这个要用机油没问题，就要放了点，下次加油不要加
Q317,这个有可能是电瓶亏电了，建议拿下来，因为车上的系统通讯系统出了问题，也会导致方向盘不能够正常的。
Q318,方向盘菜单复位
Q319,已经提供参考
Q320,你好，胎压检测后，正常是胎压，正常在24就可以。
Q321,检查节气门脏不脏，还有检查节气门脏不脏，脏了不需要清洗，清洗节气门，喷油嘴，进气道，燃烧室积碳，三元催化，还有检查火花塞
Q322,建议检查进气压力传感器的数据，检查进气压力传感器
Q323,你好，根据故障现象分析，建议检查点火线圈和火花塞，很高兴为你解答。
Q324,建议你重点检查一下节气门，看看脏不脏，脏的话会影响怠速，同时把节气门清洗干净，还有进气压力看看
Q325,你好，根据你说的这个情况可以去4s做个全车检测，如果没有问题，就没有问题。如果有问题及时维修。
Q326,可以通过加油门打开，对车辆进行保养的时候帮你打开，一般来说是由于防冻液进入水或者是被冻的原因导致。
Q327,你好，根据你的描述，这种情况通常都是节气门损坏所导致的，需要先清洗节气门，再匹配。
Q328,这个在外面有个装饰条，就可以着车的。
Q329,检查正时，曲轴和凸轮轴的位置，有油等，如果没有问题，检查曲轴和凸轮轴传感器
Q330,半轴问题，更换半轴
Q331,保险公司和保险公司都有现场保险公司，保险公司是不会承认赔付的，如果是保险公司和保险公司商量，可以协商对方咨询一下
Q332,这种现象是离合器压盘摩擦片间隙太大造成的，建议更换离合器压盘摩擦片。
Q333,这种情况是发动机的某个传感器的问题，需要把变速箱的位置的固定螺丝拆掉，把螺丝拧紧以后，在把左边的螺丝拆掉，最后拿到修理厂把变速箱油的位置拆下来，然后进行添加
Q334,你好，建议先做一下四轮定位，如果定位没有问题，就需要做一下定位。
Q335,根据这种情况，对车辆进行安装，也可以在行驶当中进行变速箱的位置，看一下是否会有改变，找到故障点。
Q336,你好，根据咨询问题说明了设置问题，希望能帮助到你，
Q337,你好，根据你说的，这种情况，你需要用仪器重新匹配钥匙就可以了。
Q338,车辆的点火开关本身故障比较大，建议更换原厂的火花塞，另外直接更换雨刮总成。
Q339,检查底盘下球头，支臂，减震，减震，减震弹簧
Q340,根据车主提供的，钣金喷漆修复，大概需要600左右
Q341,估计是由于遥控器的原因导致的，建议再更换一个遥控器电池试一下。
Q342,建议用电脑复位
Q343,不需要编码
Q344,这种情况建议你去修理厂检查一下变速器的主驾驶口的连接情况有没有问题。
Q345,到修理厂调节一下就可以调节到。
Q346,车辆在中央显示屏前面的中央通道中的中央扶手价格在900之间的价格是不给您的参考一下
Q347,车子后视镜问题，电子助力方向，检查助力器，方向管柱，后视镜，万向节。
Q348,这个情况一般是线路故障，或线路故障，车身模块控制方面等。
Q349,不影响使用
Q350,故障灯亮，需要用电脑检测一下故障码，根据故障码维修。
Q351,正常，正常在底盘下，只要是在外面做过大保养的，除了新的，不是特别大的事故，这个不是很清楚，在就是看一下，看一下会不会出现这个问题的，请看一下还是其他
Q352,这个公里数需要更换火花塞，清洗节气门，喷油嘴，检查火花塞，如果动力不足，建议检查火花塞，清洗节气门，检查火花塞，检查变速箱油是否有问题，检查变速箱油是否有太脏，检查变速箱油是否太脏，
Q353,检查碳罐电磁阀，电磁阀，
Q354,加装其它车，现在已经改进了，放心使用
